timestamps,departure_terminal,arrival_terminal,scheduled_departure,actual_departure,Actual_Arrival,TransitTime,seconds_late
2013-01-13 12:20:00,Bainbridge,Colman,20:00.0,20:00.0,50:19.0,30.0,0.0
2013-01-13 13:10:00,Bainbridge,Colman,10:00.0,10:00.0,41:30.0,31.0,0.0
2013-01-13 14:05:00,Bainbridge,Colman,05:00.0,05:16.0,36:14.0,31.0,16.0
2013-01-13 14:55:00,Bainbridge,Colman,55:00.0,55:00.0,25:43.0,30.0,0.0
2013-01-13 15:50:00,Bainbridge,Colman,50:00.0,50:00.0,20:40.0,30.0,0.0
2013-01-13 16:35:00,Bainbridge,Colman,35:00.0,35:00.0,07:24.0,32.0,0.0
2013-01-13 17:30:00,Bainbridge,Colman,30:00.0,30:00.0,59:56.0,29.0,0.0
2013-01-13 18:30:00,Bainbridge,Colman,30:00.0,31:07.0,03:23.0,32.0,67.0
2013-01-13 19:10:00,Bainbridge,Colman,10:00.0,10:15.0,40:55.0,30.0,15.0
2013-01-13 20:10:00,Bainbridge,Colman,10:00.0,10:00.0,41:03.0,31.0,0.0
2013-01-13 20:55:00,Bainbridge,Colman,55:00.0,54:33.0,25:13.0,31.0,-27.0
2013-01-13 21:45:00,Bainbridge,Colman,45:00.0,45:13.0,16:43.0,31.0,13.0
2013-01-13 22:30:00,Bainbridge,Colman,30:00.0,30:55.0,02:08.0,32.0,55.0
2013-01-14 00:00:00,Bainbridge,Colman,00:00.0,00:19.0,32:49.0,32.0,19.0
2013-01-14 01:25:00,Bainbridge,Colman,25:00.0,26:55.0,58:50.0,32.0,115.0
2013-01-14 04:45:00,Bainbridge,Colman,45:00.0,45:00.0,16:46.0,31.0,0.0
2013-01-14 05:20:00,Bainbridge,Colman,20:00.0,21:15.0,51:42.0,30.0,75.0
2013-01-14 06:20:00,Bainbridge,Colman,20:00.0,20:17.0,50:12.0,30.0,17.0
2013-01-14 07:05:00,Bainbridge,Colman,05:00.0,06:57.0,38:17.0,32.0,117.0
2013-01-14 07:55:00,Bainbridge,Colman,55:00.0,58:31.0,27:57.0,29.0,211.0
2013-01-14 08:45:00,Bainbridge,Colman,45:00.0,46:21.0,19:07.0,33.0,81.0
2013-01-14 09:40:00,Bainbridge,Colman,40:00.0,40:00.0,09:49.0,29.0,0.0
2013-01-14 10:25:00,Bainbridge,Colman,25:00.0,25:00.0,55:15.0,30.0,0.0
2013-01-14 11:30:00,Bainbridge,Colman,30:00.0,30:18.0,01:31.0,31.0,18.0
2013-01-14 12:20:00,Bainbridge,Colman,20:00.0,20:16.0,52:28.0,32.0,16.0
2013-01-14 13:10:00,Bainbridge,Colman,10:00.0,10:36.0,41:40.0,31.0,36.0
2013-01-14 14:05:00,Bainbridge,Colman,05:00.0,05:00.0,35:12.0,30.0,0.0
2013-01-14 14:55:00,Bainbridge,Colman,55:00.0,55:44.0,26:56.0,31.0,44.0
2013-01-14 15:50:00,Bainbridge,Colman,50:00.0,50:10.0,19:26.0,29.0,10.0
2013-01-14 16:35:00,Bainbridge,Colman,35:00.0,35:00.0,06:46.0,31.0,0.0
2013-01-14 17:30:00,Bainbridge,Colman,30:00.0,30:00.0,59:05.0,29.0,0.0
2013-01-14 18:30:00,Bainbridge,Colman,30:00.0,30:00.0,00:51.0,30.0,0.0
2013-01-14 19:10:00,Bainbridge,Colman,10:00.0,10:00.0,38:51.0,28.0,0.0
2013-01-14 20:10:00,Bainbridge,Colman,10:00.0,10:00.0,41:28.0,31.0,0.0
2013-01-14 20:55:00,Bainbridge,Colman,55:00.0,55:00.0,24:22.0,29.0,0.0
2013-01-14 21:45:00,Bainbridge,Colman,45:00.0,45:00.0,20:46.0,35.0,0.0
2013-01-14 22:35:00,Bainbridge,Colman,35:00.0,35:00.0,06:28.0,31.0,0.0
2013-01-15 00:55:00,Bainbridge,Colman,55:00.0,58:03.0,29:42.0,31.0,183.0
2013-01-15 04:45:00,Bainbridge,Colman,45:00.0,45:51.0,18:16.0,33.0,51.0
2013-01-15 05:20:00,Bainbridge,Colman,20:00.0,20:00.0,49:58.0,29.0,0.0
2013-01-15 06:20:00,Bainbridge,Colman,20:00.0,20:31.0,52:03.0,32.0,31.0
2013-01-15 07:05:00,Bainbridge,Colman,05:00.0,05:00.0,35:58.0,30.0,0.0
2013-01-15 07:55:00,Bainbridge,Colman,55:00.0,01:20.0,32:35.0,31.0,380.0
2013-01-15 08:45:00,Bainbridge,Colman,45:00.0,46:09.0,17:12.0,31.0,69.0
2013-01-15 09:40:00,Bainbridge,Colman,40:00.0,43:14.0,14:33.0,31.0,194.0
2013-01-15 10:25:00,Bainbridge,Colman,25:00.0,25:00.0,57:12.0,32.0,0.0
2013-01-15 11:30:00,Bainbridge,Colman,30:00.0,30:00.0,00:25.0,30.0,0.0
2013-01-15 12:20:00,Bainbridge,Colman,20:00.0,20:00.0,51:06.0,31.0,0.0
2013-01-15 13:10:00,Bainbridge,Colman,10:00.0,10:00.0,40:11.0,30.0,0.0
2013-01-15 14:05:00,Bainbridge,Colman,05:00.0,05:00.0,34:18.0,29.0,0.0
2013-01-15 14:55:00,Bainbridge,Colman,55:00.0,06:37.0,34:34.0,28.0,697.0
2013-01-15 15:50:00,Bainbridge,Colman,50:00.0,50:34.0,22:11.0,32.0,34.0
2013-01-15 16:35:00,Bainbridge,Colman,35:00.0,40:19.0,10:18.0,30.0,319.0
2013-01-15 17:30:00,Bainbridge,Colman,30:00.0,38:02.0,07:52.0,29.0,482.0
2013-01-15 18:30:00,Bainbridge,Colman,30:00.0,30:21.0,01:05.0,31.0,21.0
2013-01-15 19:10:00,Bainbridge,Colman,10:00.0,11:24.0,43:03.0,32.0,84.0
2013-01-15 20:10:00,Bainbridge,Colman,10:00.0,10:00.0,41:09.0,31.0,0.0
2013-01-15 20:55:00,Bainbridge,Colman,55:00.0,55:38.0,25:56.0,30.0,38.0
2013-01-15 21:45:00,Bainbridge,Colman,45:00.0,45:00.0,20:57.0,35.0,0.0
2013-01-15 22:35:00,Bainbridge,Colman,35:00.0,35:07.0,06:49.0,31.0,7.0
2013-01-16 00:55:00,Bainbridge,Colman,55:00.0,55:22.0,26:34.0,31.0,22.0
2013-01-16 04:45:00,Bainbridge,Colman,45:00.0,44:54.0,16:23.0,32.0,-6.0
2013-01-16 05:20:00,Bainbridge,Colman,20:00.0,20:10.0,53:03.0,33.0,10.0
2013-01-16 06:20:00,Bainbridge,Colman,20:00.0,20:00.0,52:03.0,32.0,0.0
2013-01-16 07:05:00,Bainbridge,Colman,05:00.0,05:43.0,36:30.0,31.0,43.0
2013-01-16 07:55:00,Bainbridge,Colman,55:00.0,00:44.0,30:19.0,30.0,344.0
2013-01-16 08:45:00,Bainbridge,Colman,45:00.0,45:16.0,14:56.0,29.0,16.0
2013-01-16 09:40:00,Bainbridge,Colman,40:00.0,40:33.0,11:39.0,31.0,33.0
2013-01-16 10:25:00,Bainbridge,Colman,25:00.0,25:37.0,58:51.0,33.0,37.0
2013-01-16 11:30:00,Bainbridge,Colman,30:00.0,31:45.0,02:12.0,31.0,105.0
2013-01-16 12:20:00,Bainbridge,Colman,20:00.0,20:16.0,52:05.0,32.0,16.0
2013-01-16 13:10:00,Bainbridge,Colman,10:00.0,10:00.0,41:15.0,31.0,0.0
2013-01-16 14:05:00,Bainbridge,Colman,05:00.0,04:40.0,33:42.0,29.0,-20.0
2013-01-16 14:55:00,Bainbridge,Colman,55:00.0,59:52.0,30:04.0,31.0,292.0
2013-01-16 15:50:00,Bainbridge,Colman,50:00.0,50:08.0,19:46.0,29.0,8.0
2013-01-16 16:35:00,Bainbridge,Colman,35:00.0,35:00.0,05:53.0,30.0,0.0
2013-01-16 17:30:00,Bainbridge,Colman,30:00.0,30:58.0,01:05.0,31.0,58.0
2013-01-16 18:30:00,Bainbridge,Colman,30:00.0,30:42.0,01:39.0,31.0,42.0
2013-01-16 19:10:00,Bainbridge,Colman,10:00.0,10:00.0,40:19.0,30.0,0.0
2013-01-16 20:10:00,Bainbridge,Colman,10:00.0,10:00.0,41:02.0,31.0,0.0
2013-01-16 20:55:00,Bainbridge,,55:00.0,,,,
2013-01-16 21:45:00,Bainbridge,Colman,45:00.0,46:25.0,17:45.0,31.0,85.0
2013-01-16 22:35:00,Bainbridge,Colman,35:00.0,36:36.0,06:57.0,30.0,96.0
2013-01-17 00:55:00,Bainbridge,Colman,55:00.0,56:03.0,28:03.0,32.0,63.0
2013-01-17 04:45:00,Bainbridge,Colman,45:00.0,45:46.0,16:15.0,31.0,46.0
2013-01-17 05:20:00,Bainbridge,Colman,20:00.0,20:00.0,51:26.0,31.0,0.0
2013-01-17 06:20:00,Bainbridge,Colman,20:00.0,20:15.0,50:15.0,30.0,15.0
2013-01-17 07:05:00,Bainbridge,Colman,05:00.0,05:00.0,39:33.0,34.0,0.0
2013-01-17 07:55:00,Bainbridge,Colman,55:00.0,58:51.0,30:39.0,32.0,231.0
2013-01-17 08:45:00,Bainbridge,Colman,45:00.0,46:05.0,17:04.0,31.0,65.0
2013-01-17 09:40:00,Bainbridge,Colman,40:00.0,42:32.0,12:33.0,30.0,152.0
2013-01-17 10:25:00,Bainbridge,Colman,25:00.0,29:04.0,00:32.0,31.0,244.0
2013-01-17 11:30:00,Bainbridge,Colman,30:00.0,30:20.0,59:50.0,29.0,20.0
2013-01-17 12:20:00,Bainbridge,Colman,20:00.0,20:17.0,51:55.0,31.0,17.0
2013-01-17 13:10:00,Bainbridge,Colman,10:00.0,10:13.0,39:42.0,29.0,13.0
2013-01-17 14:05:00,Bainbridge,Colman,05:00.0,05:28.0,36:12.0,31.0,28.0
2013-01-17 14:55:00,Bainbridge,Colman,55:00.0,55:44.0,25:14.0,30.0,44.0
2013-01-17 15:50:00,Bainbridge,Colman,50:00.0,50:43.0,22:04.0,32.0,43.0
2013-01-17 16:35:00,Bainbridge,Colman,35:00.0,35:00.0,05:15.0,30.0,0.0
2013-01-17 17:30:00,Bainbridge,Colman,30:00.0,33:17.0,04:54.0,31.0,197.0
2013-01-17 18:30:00,Bainbridge,Colman,30:00.0,30:20.0,01:53.0,31.0,20.0
2013-01-17 19:10:00,Bainbridge,Colman,10:00.0,16:07.0,51:30.0,35.0,367.0
2013-01-17 20:10:00,Bainbridge,Colman,10:00.0,16:03.0,57:36.0,41.0,363.0
2013-01-17 20:55:00,Bainbridge,Colman,55:00.0,58:58.0,35:14.0,37.0,238.0
2013-01-17 21:45:00,Bainbridge,Colman,45:00.0,53:57.0,31:59.0,38.0,537.0
2013-01-17 22:35:00,Bainbridge,Colman,35:00.0,39:48.0,15:03.0,36.0,288.0
2013-01-18 00:55:00,Bainbridge,Colman,55:00.0,05:45.0,41:09.0,36.0,645.0
2013-01-18 04:45:00,Bainbridge,Colman,45:00.0,45:22.0,14:45.0,29.0,22.0
2013-01-18 05:20:00,Bainbridge,Colman,20:00.0,20:00.0,56:41.0,36.0,0.0
2013-01-18 06:20:00,Bainbridge,Colman,20:00.0,20:25.0,54:02.0,34.0,25.0
2013-01-18 07:05:00,Bainbridge,Colman,05:00.0,06:32.0,42:40.0,36.0,92.0
2013-01-18 07:55:00,Bainbridge,Colman,55:00.0,58:18.0,29:03.0,31.0,198.0
2013-01-18 08:45:00,Bainbridge,Colman,45:00.0,45:30.0,15:53.0,30.0,30.0
2013-01-18 09:40:00,Bainbridge,Colman,40:00.0,40:00.0,09:00.0,29.0,0.0
2013-01-18 10:25:00,Bainbridge,Colman,25:00.0,25:18.0,55:43.0,30.0,18.0
2013-01-18 11:30:00,Bainbridge,Colman,30:00.0,30:00.0,59:15.0,29.0,0.0
2013-01-18 12:20:00,Bainbridge,Colman,20:00.0,20:40.0,50:49.0,30.0,40.0
2013-01-18 13:10:00,Bainbridge,Colman,10:00.0,10:00.0,38:35.0,28.0,0.0
2013-01-18 14:05:00,Bainbridge,Colman,05:00.0,05:00.0,35:39.0,30.0,0.0
2013-01-18 14:55:00,Bainbridge,Colman,55:00.0,55:00.0,24:09.0,29.0,0.0
2013-01-18 15:50:00,Bainbridge,Colman,50:00.0,50:15.0,22:29.0,32.0,15.0
2013-01-18 16:35:00,Bainbridge,Colman,35:00.0,39:40.0,09:01.0,30.0,280.0
2013-01-18 17:30:00,Bainbridge,Colman,30:00.0,33:27.0,06:10.0,33.0,207.0
2013-01-18 18:30:00,Bainbridge,Colman,30:00.0,30:57.0,01:40.0,31.0,57.0
2013-01-18 19:10:00,Bainbridge,Colman,10:00.0,12:23.0,45:07.0,33.0,143.0
2013-01-18 20:10:00,Bainbridge,Colman,10:00.0,10:13.0,41:39.0,31.0,13.0
2013-01-18 20:55:00,Bainbridge,Colman,55:00.0,55:20.0,26:11.0,31.0,20.0
2013-01-18 21:45:00,Bainbridge,Colman,45:00.0,45:00.0,22:53.0,37.0,0.0
2013-01-18 22:35:00,Bainbridge,Colman,35:00.0,36:31.0,09:13.0,33.0,91.0
2013-01-19 00:55:00,Bainbridge,Colman,55:00.0,58:59.0,32:08.0,34.0,239.0
2013-01-19 05:20:00,Bainbridge,Colman,20:00.0,19:57.0,50:17.0,31.0,-3.0
2013-01-19 07:05:00,Bainbridge,Colman,05:00.0,02:46.0,35:15.0,33.0,-134.0
2013-01-19 07:55:00,Bainbridge,Colman,55:00.0,57:29.0,28:20.0,31.0,149.0
2013-01-19 08:45:00,Bainbridge,Colman,45:00.0,45:05.0,16:57.0,31.0,5.0
2013-01-19 09:35:00,Bainbridge,Colman,35:00.0,38:33.0,09:20.0,31.0,213.0
2013-01-19 10:25:00,Bainbridge,Colman,25:00.0,30:57.0,57:12.0,27.0,357.0
2013-01-19 11:30:00,Bainbridge,Colman,30:00.0,30:00.0,00:02.0,30.0,0.0
2013-01-19 12:20:00,Bainbridge,Colman,20:00.0,21:31.0,51:40.0,30.0,91.0
2013-01-19 13:10:00,Bainbridge,Colman,10:00.0,10:00.0,40:25.0,30.0,0.0
2013-01-19 14:05:00,Bainbridge,Colman,05:00.0,05:00.0,35:49.0,30.0,0.0
2013-01-19 14:55:00,Bainbridge,Colman,55:00.0,55:00.0,24:48.0,29.0,0.0
2013-01-19 15:50:00,Bainbridge,Colman,50:00.0,50:56.0,22:31.0,32.0,56.0
2013-01-19 16:35:00,Bainbridge,Colman,35:00.0,36:17.0,04:59.0,28.0,77.0
2013-01-19 17:30:00,Bainbridge,Colman,30:00.0,30:00.0,01:13.0,31.0,0.0
2013-01-19 18:30:00,Bainbridge,Colman,30:00.0,29:35.0,58:49.0,29.0,-25.0
2013-01-19 19:10:00,Bainbridge,Colman,10:00.0,10:28.0,43:18.0,33.0,28.0
2013-01-19 20:10:00,Bainbridge,Colman,10:00.0,10:00.0,38:49.0,28.0,0.0
2013-01-19 20:55:00,Bainbridge,Colman,55:00.0,55:00.0,27:29.0,32.0,0.0
2013-01-19 21:45:00,Bainbridge,Colman,45:00.0,48:54.0,17:54.0,29.0,234.0
2013-01-19 22:30:00,Bainbridge,Colman,30:00.0,30:36.0,01:34.0,31.0,36.0
2013-01-20 00:00:00,Bainbridge,Colman,00:00.0,00:08.0,30:51.0,30.0,8.0
2013-01-20 01:25:00,Bainbridge,Colman,25:00.0,28:49.0,00:30.0,32.0,229.0
2013-01-20 05:20:00,Bainbridge,Colman,20:00.0,20:00.0,52:53.0,32.0,0.0
2013-01-20 07:05:00,Bainbridge,Colman,05:00.0,05:00.0,35:47.0,30.0,0.0
2013-01-20 08:45:00,Bainbridge,Colman,45:00.0,45:19.0,17:16.0,32.0,19.0
2013-01-20 09:35:00,Bainbridge,Colman,35:00.0,35:00.0,05:37.0,30.0,0.0
2013-01-20 10:25:00,Bainbridge,Colman,25:00.0,26:45.0,57:49.0,31.0,105.0
2013-01-20 11:30:00,Bainbridge,Colman,30:00.0,29:44.0,00:12.0,31.0,-16.0
2013-01-20 12:20:00,Bainbridge,Colman,20:00.0,20:38.0,50:48.0,30.0,38.0
2013-01-20 13:10:00,Bainbridge,Colman,10:00.0,09:36.0,39:26.0,30.0,-24.0
2013-01-20 14:05:00,Bainbridge,Colman,05:00.0,05:00.0,34:00.0,29.0,0.0
2013-01-20 14:55:00,Bainbridge,Colman,55:00.0,55:51.0,25:00.0,30.0,51.0
2013-01-20 15:50:00,Bainbridge,Colman,50:00.0,50:27.0,20:45.0,30.0,27.0
2013-01-20 16:35:00,Bainbridge,Colman,35:00.0,35:09.0,06:19.0,31.0,9.0
2013-01-20 17:30:00,Bainbridge,Colman,30:00.0,30:00.0,00:27.0,30.0,0.0
2013-01-20 18:30:00,Bainbridge,Colman,30:00.0,29:32.0,59:50.0,30.0,-28.0
2013-01-20 19:10:00,Bainbridge,Colman,10:00.0,10:00.0,43:00.0,33.0,0.0
2013-01-20 20:10:00,Bainbridge,Colman,10:00.0,10:07.0,39:03.0,29.0,7.0
2013-01-20 20:55:00,Bainbridge,Colman,55:00.0,56:06.0,28:13.0,32.0,66.0
2013-01-20 21:45:00,Bainbridge,Colman,45:00.0,45:24.0,15:37.0,30.0,24.0
2013-01-20 22:30:00,Bainbridge,Colman,30:00.0,32:53.0,04:19.0,32.0,173.0
2013-01-21 00:00:00,Bainbridge,Colman,00:00.0,00:52.0,32:00.0,32.0,52.0
2013-01-21 01:25:00,Bainbridge,Colman,25:00.0,26:00.0,56:53.0,30.0,60.0
2013-01-21 04:45:00,Bainbridge,Colman,45:00.0,45:10.0,19:39.0,34.0,10.0
2013-01-21 05:20:00,Bainbridge,Colman,20:00.0,20:05.0,54:29.0,34.0,5.0
2013-01-21 06:20:00,Bainbridge,Colman,20:00.0,20:46.0,53:54.0,33.0,46.0
2013-01-21 07:05:00,Bainbridge,Colman,05:00.0,05:40.0,40:34.0,35.0,40.0
2013-01-21 07:55:00,Bainbridge,Colman,55:00.0,56:12.0,27:29.0,31.0,72.0
2013-01-21 08:45:00,Bainbridge,Colman,45:00.0,45:00.0,17:17.0,32.0,0.0
2013-01-21 09:40:00,Bainbridge,Colman,40:00.0,40:08.0,09:21.0,29.0,8.0
2013-01-21 10:25:00,Bainbridge,Colman,25:00.0,25:00.0,57:58.0,32.0,0.0
2013-01-21 11:30:00,Bainbridge,Colman,30:00.0,30:45.0,00:29.0,30.0,45.0
2013-01-21 12:20:00,Bainbridge,Colman,20:00.0,20:27.0,50:51.0,30.0,27.0
2013-01-21 13:10:00,Bainbridge,Colman,10:00.0,16:11.0,43:13.0,27.0,371.0
2013-01-21 14:05:00,Bainbridge,Colman,05:00.0,05:10.0,35:20.0,30.0,10.0
2013-01-21 14:55:00,Bainbridge,Colman,55:00.0,55:00.0,24:34.0,29.0,0.0
2013-01-21 15:50:00,Bainbridge,Colman,50:00.0,50:51.0,21:18.0,31.0,51.0
2013-01-21 16:35:00,Bainbridge,Colman,35:00.0,35:00.0,03:48.0,28.0,0.0
2013-01-21 17:30:00,Bainbridge,Colman,30:00.0,30:00.0,01:34.0,31.0,0.0
2013-01-21 18:30:00,Bainbridge,Colman,30:00.0,31:09.0,02:36.0,31.0,69.0
2013-01-21 19:10:00,Bainbridge,Colman,10:00.0,10:00.0,44:29.0,34.0,0.0
2013-01-21 20:10:00,Bainbridge,Colman,10:00.0,10:00.0,41:33.0,31.0,0.0
2013-01-21 20:55:00,Bainbridge,Colman,55:00.0,55:43.0,31:12.0,36.0,43.0
2013-01-21 21:45:00,Bainbridge,Colman,45:00.0,45:00.0,23:39.0,38.0,0.0
2013-01-21 22:35:00,Bainbridge,Colman,35:00.0,35:00.0,06:34.0,31.0,0.0
2013-01-22 00:55:00,Bainbridge,Colman,55:00.0,58:47.0,32:12.0,34.0,227.0
2013-01-22 04:45:00,Bainbridge,,45:00.0,,,,
2013-01-22 05:20:00,Bainbridge,,20:00.0,21:03.0,,,63.0
2013-01-22 06:20:00,Bainbridge,,20:00.0,20:00.0,,,0.0
2013-01-22 07:05:00,Bainbridge,,05:00.0,06:17.0,,,77.0
2013-01-22 07:55:00,Bainbridge,Colman,55:00.0,57:37.0,30:52.0,33.0,157.0
2013-01-22 08:45:00,Bainbridge,Colman,45:00.0,47:27.0,19:42.0,32.0,147.0
2013-01-22 09:40:00,Bainbridge,Colman,40:00.0,39:24.0,05:59.0,26.0,-36.0
2013-01-22 10:25:00,Bainbridge,Colman,25:00.0,25:00.0,57:30.0,32.0,0.0
2013-01-22 11:30:00,Bainbridge,Colman,30:00.0,31:01.0,00:41.0,29.0,61.0
2013-01-22 12:20:00,Bainbridge,Colman,20:00.0,20:51.0,53:52.0,33.0,51.0
2013-01-22 13:10:00,Bainbridge,Colman,10:00.0,10:00.0,39:01.0,29.0,0.0
2013-01-22 14:05:00,Bainbridge,Colman,05:00.0,05:09.0,35:00.0,30.0,9.0
2013-01-22 14:55:00,Bainbridge,Colman,55:00.0,55:00.0,24:18.0,29.0,0.0
2013-01-22 15:50:00,Bainbridge,Colman,50:00.0,50:00.0,20:07.0,30.0,0.0
2013-01-22 16:35:00,Bainbridge,Colman,35:00.0,35:00.0,03:48.0,28.0,0.0
2013-01-22 17:30:00,Bainbridge,Colman,30:00.0,31:12.0,01:42.0,30.0,72.0
2013-01-22 18:30:00,Bainbridge,Colman,30:00.0,30:00.0,01:17.0,31.0,0.0
2013-01-22 19:10:00,Bainbridge,Colman,10:00.0,10:00.0,44:34.0,34.0,0.0
2013-01-22 20:10:00,Bainbridge,Colman,10:00.0,11:04.0,42:07.0,31.0,64.0
2013-01-22 20:55:00,Bainbridge,Colman,55:00.0,01:05.0,32:33.0,31.0,365.0
2013-01-22 21:45:00,Bainbridge,Colman,45:00.0,45:09.0,16:23.0,31.0,9.0
2013-01-22 22:35:00,Bainbridge,Colman,35:00.0,35:00.0,06:00.0,31.0,0.0
2013-01-23 00:55:00,Bainbridge,Colman,55:00.0,55:04.0,25:47.0,30.0,4.0
2013-01-23 04:45:00,Bainbridge,Colman,45:00.0,49:33.0,19:40.0,30.0,273.0
2013-01-23 05:20:00,Bainbridge,Colman,20:00.0,19:47.0,49:23.0,30.0,-13.0
2013-01-23 06:20:00,Bainbridge,Colman,20:00.0,20:00.0,51:41.0,31.0,0.0
2013-01-23 07:05:00,Bainbridge,Colman,05:00.0,05:21.0,35:47.0,30.0,21.0
2013-01-23 07:55:00,Bainbridge,Colman,55:00.0,55:21.0,27:48.0,32.0,21.0
2013-01-23 08:45:00,Bainbridge,Colman,45:00.0,45:43.0,18:09.0,33.0,43.0
2013-01-23 09:40:00,Bainbridge,Colman,40:00.0,41:19.0,13:32.0,32.0,79.0
2013-01-23 10:25:00,Bainbridge,Colman,25:00.0,31:27.0,04:07.0,33.0,387.0
2013-01-23 11:30:00,Bainbridge,Colman,30:00.0,29:26.0,59:51.0,30.0,-34.0
2013-01-23 12:20:00,Bainbridge,Colman,20:00.0,20:00.0,50:23.0,30.0,0.0
2013-01-23 13:10:00,Bainbridge,Colman,10:00.0,10:00.0,40:48.0,30.0,0.0
2013-01-23 14:05:00,Bainbridge,Colman,05:00.0,05:16.0,35:42.0,30.0,16.0
2013-01-23 14:55:00,Bainbridge,Colman,55:00.0,55:49.0,30:16.0,35.0,49.0
2013-01-23 15:50:00,Bainbridge,Colman,50:00.0,50:00.0,20:56.0,30.0,0.0
2013-01-23 16:35:00,Bainbridge,Colman,35:00.0,38:25.0,08:28.0,30.0,205.0
2013-01-23 17:30:00,Bainbridge,Colman,30:00.0,33:54.0,04:28.0,31.0,234.0
2013-01-23 18:30:00,Bainbridge,Colman,30:00.0,30:00.0,00:15.0,30.0,0.0
2013-01-23 19:10:00,Bainbridge,Colman,10:00.0,09:35.0,40:12.0,31.0,-25.0
2013-01-23 20:10:00,Bainbridge,Colman,10:00.0,10:00.0,41:48.0,31.0,0.0
2013-01-23 20:55:00,Bainbridge,Colman,55:00.0,56:12.0,31:06.0,35.0,72.0
2013-01-23 21:45:00,Bainbridge,Colman,45:00.0,49:25.0,20:40.0,31.0,265.0
2013-01-23 22:35:00,Bainbridge,Colman,35:00.0,37:00.0,08:29.0,31.0,120.0
2013-01-24 00:55:00,Bainbridge,Colman,55:00.0,55:42.0,28:04.0,33.0,42.0
2013-01-24 04:45:00,Bainbridge,Colman,45:00.0,45:20.0,16:14.0,31.0,20.0
2013-01-24 05:20:00,Bainbridge,Colman,20:00.0,20:21.0,48:40.0,28.0,21.0
2013-01-24 06:20:00,Bainbridge,Colman,20:00.0,20:00.0,50:58.0,30.0,0.0
2013-01-24 07:05:00,Bainbridge,Colman,05:00.0,05:39.0,36:01.0,31.0,39.0
2013-01-24 07:55:00,Bainbridge,Colman,55:00.0,56:15.0,28:58.0,32.0,75.0
2013-01-24 08:45:00,Bainbridge,Colman,45:00.0,45:20.0,17:24.0,32.0,20.0
2013-01-24 09:40:00,Bainbridge,Colman,40:00.0,43:31.0,15:15.0,32.0,211.0
2013-01-24 10:25:00,Bainbridge,Colman,25:00.0,25:00.0,54:32.0,29.0,0.0
2013-01-24 11:30:00,Bainbridge,Colman,30:00.0,30:31.0,58:14.0,28.0,31.0
2013-01-24 12:20:00,Bainbridge,Colman,20:00.0,20:00.0,51:19.0,31.0,0.0
2013-01-24 13:10:00,Bainbridge,Colman,10:00.0,10:03.0,40:23.0,30.0,3.0
2013-01-24 14:05:00,Bainbridge,Colman,05:00.0,05:00.0,37:07.0,32.0,0.0
2013-01-24 14:55:00,Bainbridge,Colman,55:00.0,55:00.0,25:19.0,30.0,0.0
2013-01-24 15:50:00,Bainbridge,Colman,50:00.0,50:18.0,20:46.0,30.0,18.0
2013-01-24 16:35:00,Bainbridge,Colman,35:00.0,35:00.0,04:15.0,29.0,0.0
2013-01-24 17:30:00,Bainbridge,Colman,30:00.0,31:39.0,03:07.0,32.0,99.0
2013-01-24 18:30:00,Bainbridge,Colman,30:00.0,30:09.0,01:19.0,31.0,9.0
2013-01-24 19:10:00,Bainbridge,Colman,10:00.0,10:00.0,42:19.0,32.0,0.0
2013-01-24 20:10:00,Bainbridge,Colman,10:00.0,11:08.0,43:27.0,32.0,68.0
2013-01-24 20:55:00,Bainbridge,Colman,55:00.0,55:00.0,27:00.0,32.0,0.0
2013-01-24 21:45:00,Bainbridge,Colman,45:00.0,45:32.0,16:08.0,31.0,32.0
2013-01-24 22:35:00,Bainbridge,Colman,35:00.0,36:32.0,10:05.0,34.0,92.0
2013-01-25 00:55:00,Bainbridge,Colman,55:00.0,55:56.0,27:37.0,32.0,56.0
2013-01-25 04:45:00,Bainbridge,Colman,45:00.0,47:37.0,17:29.0,30.0,157.0
2013-01-25 05:20:00,Bainbridge,Colman,20:00.0,20:00.0,49:44.0,29.0,0.0
2013-01-25 06:20:00,Bainbridge,Colman,20:00.0,20:31.0,50:19.0,30.0,31.0
2013-01-25 07:05:00,Bainbridge,Colman,05:00.0,05:34.0,35:54.0,30.0,34.0
2013-01-25 07:55:00,Bainbridge,Colman,55:00.0,58:53.0,28:58.0,30.0,233.0
2013-01-25 08:45:00,Bainbridge,Colman,45:00.0,46:02.0,17:03.0,31.0,62.0
2013-01-25 09:40:00,Bainbridge,Colman,40:00.0,40:55.0,13:30.0,33.0,55.0
2013-01-25 10:25:00,Bainbridge,Colman,25:00.0,52:14.0,19:36.0,27.0,1634.0
2013-01-25 11:30:00,Bainbridge,Colman,30:00.0,30:00.0,59:27.0,29.0,0.0
2013-01-25 12:20:00,Bainbridge,Colman,20:00.0,20:13.0,50:31.0,30.0,13.0
2013-01-25 13:10:00,Bainbridge,Colman,10:00.0,10:36.0,40:48.0,30.0,36.0
2013-01-25 14:05:00,Bainbridge,Colman,05:00.0,05:00.0,36:30.0,31.0,0.0
2013-01-25 14:55:00,Bainbridge,Colman,55:00.0,55:00.0,25:49.0,30.0,0.0
2013-01-25 15:50:00,Bainbridge,Colman,50:00.0,50:16.0,19:36.0,29.0,16.0
2013-01-25 16:35:00,Bainbridge,Colman,35:00.0,35:00.0,03:52.0,28.0,0.0
